62 24.1640 8.8770 -10.3650 1.4400 24.1640 4.8270 -10.3650 1.4400
63 24.1640 4.8270 -10.3650 1.4400 8.1550 -4.7790 -10.3650 1.4400
64 24.1640 4.8270 -10.3650 1.2800 24.1640 3.1630 -9.2560 1.2800
65 24.1640 3.1630 -9.2560 1.1100 21.9380 2.0500 -9.8120 1.1100
66 21.9380 2.0500 -9.8120 1.0000 20.8290 3.7140 -9.8120 1.0000
67 21.9380 2.0500 -9.8120 1.0000 18.6020 0.9380 -10.3680 1.0000
68 18.6020 0.9380 -10.3680 0.8900 18.0470 -0.1710 -10.3680 0.8900
69 18.0470 -0.1710 -10.3680 0.8900 9.9920 -8.2260 -9.2170 0.8900
70 18.0470 -0.1710 -10.3680 0.8900 21.9370 -0.1710 -10.3680 0.8900
71 21.9370 -0.1710 -10.3680 0.9400 24.1550 -1.2800 -10.3680 0.9400
72 24.1550 -1.2800 -10.3680 1.0000 24.8350 -6.0420 -10.3680 1.0000
73 24.1640 3.1630 -9.2560 1.0600 25.8280 2.0540 -9.2560 1.0600
74 25.8280 2.0540 -9.2560 1.1100 26.9400 -1.2820 -9.8120 1.1100
75 26.9400 -1.2820 -9.8120 1.2200 28.0510 -9.6180 -9.8120 1.2200
76 25.6890 14.3310 -9.4580 1.3300 24.0250 15.4400 -9.4580 1.3300
77 24.0250 15.4400 -9.4580 1.2200 20.6910 15.9960 -9.4580 1.2200
78 20.6910 15.9960 -9.4580 1.0600 17.9110 15.9960 -9.4580 1.0600
79 17.9110 15.9960 -9.4580 0.8300 17.9110 14.3260 -9.4580 0.8300
80 17.9110 14.3260 -9.4580 0.7800 14.0230 12.6600 -9.4580 0.7800
81 17.9110 15.9960 -9.4580 0.8300 15.6910 15.9960 -9.4580 0.8300
82 15.6910 15.9960 -9.4580 0.8300 11.8040 12.6640 -9.4580 0.8300
83 11.8040 12.6640 -9.4580 0.8300 9.0270 8.2200 -9.4580 0.8300
84 27.3560 17.1090 -9.4580 1.2200 28.4650 15.4450 -9.4580 1.2200
85 28.4650 15.4450 -9.4580 1.0000 34.7360 8.6040 -9.4580 1.0000
86 34.7360 8.6040 -9.4580 1.0000 28.5810 -13.7780 -8.8980 1.0000
87 34.7360 8.6040 -9.4580 1.0000 39.1790 8.6040 -8.3470 1.0000
88 39.1790 8.6040 -8.3470 1.1100 42.5150 6.9360 -8.3470 1.1100
89 42.5150 6.9360 -8.3470 1.2800 45.2910 4.1600 -9.4570 1.2800
90 45.2910 4.1600 -9.4570 1.5000 47.5150 0.8230 -9.4570 1.5000
91 47.5150 0.8230 -9.4570 1.6700 51.9580 -4.1750 -8.9020 1.6700
92 28.4650 15.4450 -9.4580 1.1700 31.2430 13.7780 -9.4580 1.1700
93 31.2430 13.7780 -9.4580 1.3300 34.0180 13.2230 -9.4580 1.3300
94 34.0180 13.2230 -9.4580 1.2200 39.0170 11.0010 -9.4580 1.2200
95 39.0170 11.0010 -9.4580 1.0600 43.4620 10.4450 -9.4580 1.0600
96 43.4620 10.4450 -9.4580 1.0000 45.1310 8.7760 -9.4580 1.0000
97 45.1310 8.7760 -9.4580 1.2200 47.3550 5.9960 -9.4580 1.2200
98 15.6490 38.0220 -11.6820 6.1700 25.6470 38.0220 -10.5710 6.1700
99 25.6470 38.0220 -10.5710 3.1700 32.3110 38.5770 -10.0160 3.1700
100 32.3110 38.5770 -10.0160 2.3900 32.8670 34.6860 -10.5720 2.3900
101 32.8670 34.6860 -10.5720 1.8900 34.5340 31.9080 -10.5720 1.8900
102 34.5340 31.9080 -10.5720 1.7800 35.0890 26.3560 -10.5720 1.7800
103 35.0890 26.3560 -10.5720 1.7800 34.5340 20.2460 -11.1270 1.7800
